0.904188,17.0335,4.01875,0.405292,0.584337,1.69394,15.197,4.01875,0.333915,0
-0.75191,18.1538,4.01875,-2.24648,1.2237,0.904188,17.0335,4.01875,0.405292,0.584337
-1.2928,16.2579,4.01875,-2.30984,2.79702,-0.75191,18.1538,4.01875,-2.24648,1.2237
3.63911,14.7338,4.06082,-2.59761,0.702605,1.69394,15.197,4.01875,0.333915,0
4.05167,12.7772,4.02292,1.97292,1.12876,3.63911,14.7338,4.06082,-2.59761,0.702605
4.05242,10.778,4.0789,-1.08112,1.38937,4.05167,12.7772,4.02292,1.97292,1.12876
2.65465,9.34869,4.02081,1.68238,1.54918,4.05242,10.778,4.0789,-1.08112,1.38937
2.98846,7.37698,4.05138,-1.51732,1.6419,2.65465,9.34869,4.02081,1.68238,1.54918
2.3807,5.47245,4.10951,-0.629478,1.70467,2.98846,7.37698,4.05138,-1.51732,1.6419
4.92292,6.87265,4.11083,-1.77587,1.69479,2.98846,7.37698,4.05138,-1.51732,1.6419
2.21568,3.47932,4.12378,0.926722,1.73956,2.3807,5.47245,4.10951,-0.629478,1.70467
1.20454,1.75399,4.09507,-0.964724,1.75896,2.21568,3.47932,4.12378,0.926722,1.73956
-2.71223,18.5321,4.13725,1.89097,3.79043,-0.75191,18.1538,4.01875,-2.24648,1.2237
1.42012,-0.234258,4.07486,0.163731,1.76905,1.20454,1.75399,4.09507,-0.964724,1.75896
2.35922,-2.00002,4.06203,1.89557,1.77556,1.42012,-0.234258,4.07486,0.163731,1.76905
