-2.21209,-3.01266,4.97138,-0.00217071
-2.22533,-3.02521,4.96317,-0.0231132
-2.23857,-3.03775,4.95497,-0.0440557
-2.2518,-3.0503,4.94676,-0.0649982
-2.26504,-3.06285,4.93856,-0.0859407
-2.27828,-3.0754,4.93035,-0.106883
-2.29152,-3.08794,4.92214,-0.127826
-2.30475,-3.10049,4.91394,-0.148768
-2.31799,-3.11304,4.90573,-0.169711
-2.33123,-3.12559,4.89753,-0.190653
-2.34446,-3.13813,4.88932,-0.211596
-2.3577,-3.15068,4.88112,-0.232538
-2.37094,-3.16323,4.87291,-0.253481
-2.38418,-3.17578,4.8647,-0.274423
-2.39741,-3.18832,4.8565,-0.295366
-2.41065,-3.20087,4.84829,-0.316308
-2.42389,-3.21342,4.84009,-0.337251
-2.43712,-3.22597,4.83188,-0.358193
-2.45036,-3.23851,4.82367,-0.379136
-2.4636,-3.25106,4.81547,-0.400078
-2.47684,-3.26361,4.80726,-0.421021
-2.49007,-3.27616,4.79906,-0.441963
-2.50331,-3.2887,4.79085,-0.462906
-2.51655,-3.30125,4.78264,-0.483848
-2.52978,-3.3138,4.77444,-0.504791
-2.54302,-3.32635,4.76623,-0.525733
-2.55626,-3.33889,4.75803,-0.546676
-2.5695,-3.35144,4.74982,-0.567618
-2.58273,-3.36399,4.74161,-0.588561
-2.59597,-3.37654,4.73341,-0.609503
-2.60921,-3.38908,4.7252,-0.630446
-2.62245,-3.40163,4.717,-0.651388
-2.63568,-3.41418,4.70879,-0.672331
-2.64892,-3.42672,4.70058,-0.693273
-2.66216,-3.43927,4.69238,-0.714216
-2.67539,-3.45182,4.68417,-0.735158
-2.68863,-3.46437,4.67597,-0.756101
-2.70187,-3.47691,4.66776,-0.777043
-2.71511,-3.48946,4.65955,-0.797986
-2.72834,-3.50201,4.65135,-0.818928
-2.74158,-3.51456,4.64314,-0.839871
-2.75482,-3.5271,4.63494,-0.860813
-2.76805,-3.53965,4.62673,-0.881756
-2.78129,-3.5522,4.61852,-0.902698
-2.79453,-3.56475,4.61032,-0.923641
-2.80777,-3.57729,4.60211,-0.944583
-2.821,-3.58984,4.59391,-0.965526
-2.83424,-3.60239,4.5857,-0.986468
-2.84748,-3.61494,4.57749,-1.00741
-2.86071,-3.62748,4.56929,-1.02835
-2.87395,-3.64003,4.56108,-1.0493
-2.89078,-3.64348,4.55083,-1.09194
-2.9076,-3.64694,4.54059,-1.13459
-2.92442,-3.65039,4.53034,-1.17724
-2.94125,-3.65384,4.52009,-1.21989
-2.95807,-3.65729,4.50984,-1.26254
-2.9749,-3.66074,4.49959,-1.30519
-2.99172,-3.6642,4.48934,-1.34784
-3.00854,-3.66765,4.47909,-1.39049
-3.02537,-3.6711,4.46885,-1.43314
-3.04219,-3.67455,4.4586,-1.47579
-3.05902,-3.678,4.44835,-1.51843
-3.07584,-3.68146,4.4381,-1.56108
-3.09267,-3.68491,4.42785,-1.60373
-3.10949,-3.68836,4.4176,-1.64638
-3.12631,-3.69181,4.40735,-1.68903
-3.14314,-3.69526,4.39711,-1.73168
-3.15996,-3.69872,4.38686,-1.77433
-3.17679,-3.70217,4.37661,-1.81698
-3.19361,-3.70562,4.36636,-1.85963
-3.21043,-3.70907,4.35611,-1.90228
-3.22726,-3.71252,4.34586,-1.94492
-3.24408,-3.71597,4.33561,-1.98757
-3.26091,-3.71943,4.32536,-2.03022
-3.27773,-3.72288,4.31512,-2.07287
-3.29455,-3.72633,4.30487,-2.11552
-3.31138,-3.72978,4.29462,-2.15817
-3.3282,-3.73323,4.28437,-2.20082
-3.34503,-3.73669,4.27412,-2.24347
-3.36185,-3.74014,4.26387,-2.28612
-3.37867,-3.74359,4.25362,-2.32877
-3.3955,-3.74704,4.24338,-2.37141
-3.41232,-3.75049,4.23313,-2.41406
-3.42915,-3.75395,4.22288,-2.45671
-3.44597,-3.7574,4.21263,-2.49936
-3.4628,-3.76085,4.20238,-2.54201
-3.47962,-3.7643,4.19213,-2.58466
-3.49644,-3.76775,4.18188,-2.62731
-3.51327,-3.77121,4.17164,-2.66996
-3.53009,-3.77466,4.16139,-2.71261
-3.54692,-3.77811,4.15114,-2.75526
-3.56374,-3.78156,4.14089,-2.7979
-3.58056,-3.78501,4.13064,-2.84055
-3.59739,-3.78847,4.12039,-2.8832
-3.61421,-3.79192,4.11014,-2.92585
-3.63104,-3.79537,4.0999,-2.9685
-3.64786,-3.79882,4.08965,-3.01115
-3.66468,-3.80227,4.0794,-3.0538
-3.68151,-3.80573,4.06915,-3.09645
-3.69833,-3.80918,4.0589,-3.1391
-3.71516,-3.81263,4.04865,3.10144
-3.71253,-3.82535,4.03345,3.103
-3.70991,-3.83808,4.01824,3.10456
-3.70729,-3.8508,4.00303,3.10612
-3.70466,-3.86352,3.98783,3.10768
-3.70204,-3.87625,3.97262,3.10924
-3.69941,-3.88897,3.95742,3.1108
-3.69679,-3.90169,3.94221,3.11236
-3.69417,-3.91442,3.927,3.11392
-3.69154,-3.92714,3.9118,3.11548
-3.68892,-3.93987,3.89659,3.11704
-3.6863,-3.95259,3.88139,3.1186
-3.68367,-3.96531,3.86618,3.12016
-3.68105,-3.97804,3.85097,3.12172
-3.67842,-3.99076,3.83577,3.12328
-3.6758,-4.00348,3.82056,3.12484
-3.67318,-4.01621,3.80536,3.1264
-3.67055,-4.02893,3.79015,3.12796
-3.66793,-4.04165,3.77494,3.12953
-3.66531,-4.05438,3.75974,3.13109
-3.66268,-4.0671,3.74453,3.13265
-3.66006,-4.07983,3.72932,3.13421
-3.65743,-4.09255,3.71412,3.13577
-3.65481,-4.10527,3.69891,3.13733
-3.65219,-4.118,3.68371,3.13889
-3.64956,-4.13072,3.6685,3.14045
-3.64694,-4.14344,3.65329,-3.14118
-3.64432,-4.15617,3.63809,-3.13962
-3.64169,-4.16889,3.62288,-3.13806
-3.63907,-4.18161,3.60768,-3.1365
-3.63644,-4.19434,3.59247,-3.13494
-3.63382,-4.20706,3.57726,-3.13338
-3.6312,-4.21979,3.56206,-3.13182
-3.62857,-4.23251,3.54685,-3.13026
-3.62595,-4.24523,3.53165,-3.1287
-3.62333,-4.25796,3.51644,-3.12714
-3.6207,-4.27068,3.50123,-3.12557
-3.61808,-4.2834,3.48603,-3.12401
-3.61545,-4.29613,3.47082,-3.12245
-3.61283,-4.30885,3.45562,-3.12089
-3.61021,-4.32157,3.44041,-3.11933
-3.60758,-4.3343,3.4252,-3.11777
-3.60496,-4.34702,3.41,-3.11621
-3.60234,-4.35975,3.39479,-3.11465
-3.59971,-4.37247,3.37958,-3.11309
-3.59709,-4.38519,3.36438,-3.11153
-3.59446,-4.39792,3.34917,-3.10997
-3.59184,-4.41064,3.33397,-3.10841
-3.58922,-4.42336,3.31876,-3.10685
-3.58659,-4.43609,3.30355,-3.10529
-3.58397,-4.44881,3.28835,-3.10373
-3.59841,-4.4601,3.28034,-3.10287
-3.61284,-4.47139,3.27233,-3.102
-3.62728,-4.48268,3.26432,-3.10114
-3.64172,-4.49396,3.25631,-3.10028
-3.65616,-4.50525,3.24831,-3.09941
-3.67059,-4.51654,3.2403,-3.09855
-3.68503,-4.52783,3.23229,-3.09769
-3.69947,-4.53912,3.22428,-3.09682
-3.71391,-4.55041,3.21627,-3.09596
-3.72834,-4.56169,3.20826,-3.09509
-3.74278,-4.57298,3.20025,-3.09423
-3.75722,-4.58427,3.19225,-3.09337
-3.77166,-4.59556,3.18424,-3.0925
-3.78609,-4.60685,3.17623,-3.09164
-3.80053,-4.61813,3.16822,-3.09078
-3.81497,-4.62942,3.16021,-3.08991
-3.82941,-4.64071,3.1522,-3.08905
-3.84384,-4.652,3.14419,-3.08819
-3.85828,-4.66329,3.13619,-3.08732
-3.87272,-4.67458,3.12818,-3.08646
-3.88715,-4.68586,3.12017,-3.0856
-3.90159,-4.69715,3.11216,-3.08473
-3.91603,-4.70844,3.10415,-3.08387
-3.93047,-4.71973,3.09614,-3.083
-3.9449,-4.73102,3.08813,-3.08214
-3.95934,-4.74231,3.08013,-3.08128
-3.97378,-4.75359,3.07212,-3.08041
-3.98822,-4.76488,3.06411,-3.07955
-4.00265,-4.77617,3.0561,-3.07869
-4.01709,-4.78746,3.04809,-3.07782
-4.03153,-4.79875,3.04008,-3.07696
-4.04597,-4.81003,3.03207,-3.0761
-4.0604,-4.82132,3.02407,-3.07523
-4.07484,-4.83261,3.01606,-3.07437
-4.08928,-4.8439,3.00805,-3.07351
-4.10372,-4.85519,3.00004,-3.07264
-4.11815,-4.86648,2.99203,-3.07178
-4.13259,-4.87776,2.98402,-3.07091
-4.14703,-4.88905,2.97601,-3.07005
-4.16147,-4.90034,2.96801,-3.06919
-4.1759,-4.91163,2.96,-3.06832
-4.19034,-4.92292,2.95199,-3.06746
-4.20478,-4.93421,2.94398,-3.0666
-4.21922,-4.94549,2.93597,-3.06573
-4.23365,-4.95678,2.92796,-3.06487
-4.24809,-4.96807,2.91995,-3.06401
-4.26253,-4.97936,2.91195,-3.06314
-4.27696,-4.99065,2.90394,-3.06228
-4.2914,-5.00193,2.89593,-3.06142
-4.30584,-5.01322,2.88792,-3.06055
-4.28731,-5.02054,2.88619,-3.14128
-4.26878,-5.02787,2.88446,3.06118
-4.25025,-5.03519,2.88273,2.98045
-4.23172,-5.04251,2.881,2.89972
-4.21318,-5.04983,2.87927,2.819
-4.19465,-5.05715,2.87754,2.73827
-4.17612,-5.06448,2.87581,2.65754
-4.15759,-5.0718,2.87408,2.57681
-4.13906,-5.07912,2.87235,2.49609
-4.12053,-5.08644,2.87062,2.41536
-4.102,-5.09376,2.86889,2.33463
-4.08347,-5.10108,2.86716,2.2539
-4.06494,-5.10841,2.86543,2.17318
-4.04641,-5.11573,2.8637,2.09245
