-4.56377,2.25844,2.77281,2.6273,0.97043,-4.77251,-0.734205,2.77281,-2.19048,0
-3.03289,4.82419,2.77281,1.97112,5.93356,-4.56377,2.25844,2.77281,2.6273,0.97043
-1.78686,-0.964494,2.95409,-1.66152,0.668115,-4.77251,-0.734205,2.77281,-2.19048,0
-0.0522361,-3.39947,3.20309,-0.104309,0.983711,-1.78686,-0.964494,2.95409,-1.66152,0.668115
2.29312,-1.58571,2.74528,-1.67603,1.13279,-0.0522361,-3.39947,3.20309,-0.104309,0.983711
-1.5698,-5.98645,3.2702,3.08161,1.13076,-0.0522361,-3.39947,3.20309,-0.104309,0.983711
-1.71096,-6.15243,3.51283,2.2261,1.2604,-1.5698,-5.98645,3.2702,3.08161,1.13076
-4.5886,-6.997,3.43594,-0.844196,1.39182,-1.71096,-6.15243,3.51283,2.2261,1.2604
4.35619,0.592206,2.7658,-0.195457,1.79253,2.29312,-1.58571,2.74528,-1.67603,1.13279
-7.52664,-6.43874,3.19882,0.974499,1.42172,-4.5886,-6.997,3.43594,-0.844196,1.39182
0.897301,-4.48899,2.83881,0.849833,1.35461,-0.0522361,-3.39947,3.20309,-0.104309,0.983711
-7.31168,-1.5214,2.69627,2.69503,1.64259,-4.77251,-0.734205,2.77281,-2.19048,0
-7.20115,-1.73581,2.56507,1.84897,3.05941,-7.31168,-1.5214,2.69627,2.69503,1.64259
-1.74021,1.00164,3.0189,-2.9992,1.06738,-1.78686,-0.964494,2.95409,-1.66152,0.668115
-6.2383,0.524856,2.36098,-0.967141,0.868963,-4.77251,-0.734205,2.77281,-2.19048,0
