-0.105878,0.078497,3.68966,-0.000606181
-0.103443,0.0810354,3.70346,-0.000627423
-0.100943,0.083117,3.71411,-0.000572637
-0.0984828,0.0845117,3.72719,-0.000646008
-0.0922163,0.0865751,3.7485,-0.000546037
-0.088853,0.0872685,3.75709,-0.000428788
-0.0859602,0.0876492,3.76642,-0.000461549
-0.0833104,0.0879113,3.77379,-0.000539602
-0.0793205,0.0869724,3.78526,-0.000571866
-0.078226,0.0856065,3.79255,-0.000518786
-0.0776646,0.0834703,3.79807,-0.000468216
-0.0775269,0.0817206,3.80404,-0.000504771
-0.0763071,0.077191,3.81125,-0.000485166
-0.0761607,0.0750465,3.81805,-0.000432713
-0.0755497,0.0726701,3.82206,-0.000417935
-0.0748231,0.0700158,3.82611,-0.000395424
-0.0743323,0.0652932,3.83475,-0.000164481
-0.0747632,0.0623888,3.83845,-0.000236941
-0.0757697,0.059969,3.84251,-0.000324967
-0.0770868,0.0584058,3.84654,-0.000325519
-0.0809043,0.0551524,3.85224,-0.000998452
-0.0831593,0.0543019,3.84282,-0.0439343
-0.0849395,0.0523525,3.82674,-0.138728
-0.086238,0.049841,3.814,-0.264138
-0.0893049,0.0450751,3.79146,-0.575689
-0.0905414,0.0438048,3.78394,-0.745063
-0.0918053,0.0428222,3.77925,-0.916426
-0.0927134,0.0420756,3.77473,-1.09206
-0.0931299,0.0414537,3.7719,-1.43767
-0.0924156,0.0420171,3.76779,-1.58833
-0.0903857,0.0438689,3.75475,-1.73685
-0.0885217,0.0464193,3.74276,-1.89191
-0.0840083,0.0574057,3.72371,-2.2161
-0.0812377,0.0649088,3.71778,-2.38033
-0.0786586,0.0751023,3.71219,-2.54515
-0.0761122,0.0850605,3.70905,-2.7095
-0.0722706,0.111893,3.70342,-3.03436
-0.07276,0.127799,3.69831,3.11477
-0.074195,0.143968,3.68744,2.97501
-0.0769291,0.162995,3.67694,2.8267
-0.0868224,0.199284,3.66126,2.52005
-0.0930847,0.213705,3.65659,2.35849
-0.101388,0.22736,3.65206,2.20177
-0.109454,0.236485,3.64949,2.04443
-0.136614,0.246831,3.64354,1.59496
-0.144137,0.245317,3.63533,1.46361
-0.152469,0.246318,3.62638,1.32262
-0.162607,0.248462,3.6182,1.17374
-0.171759,0.248551,3.6115,1.02016
-0.179021,0.246959,3.60691,0.869504
-0.186027,0.243777,3.60317,0.711292
-0.191879,0.239535,3.60034,0.553867
-0.197359,0.23409,3.59827,0.395708
-0.200522,0.227507,3.5972,0.237335
-0.202334,0.22159,3.5959,0.0901245
-0.202848,0.214556,3.59306,-0.0184631
-0.203917,0.207081,3.58868,-0.0762212
-0.227327,0.145407,3.56698,0.0417946
-0.280814,0.083639,3.56358,0.0603131
-0.369264,-0.0186,3.55816,0.0685762
-0.479719,-0.145696,3.5534,0.0625246
-0.607121,-0.293976,3.55022,0.0477665
-0.743128,-0.459508,3.54711,0.0307118
-0.890153,-0.642387,3.54408,0.0158029
-1.03746,-0.838472,3.53668,0.000892218
-1.15301,-1.00904,3.52929,-0.00439092
-1.23485,-1.1468,3.52193,0.000878623
-1.29476,-1.25947,3.51611,0.00617809
-1.34161,-1.35787,3.51102,0.0104314
-1.37587,-1.43317,3.50767,0.0127916
-1.40201,-1.49249,3.5041,0.0132056
-1.41964,-1.53025,3.5019,0.0120884
-1.4301,-1.49072,3.50119,0.0036623
-1.42119,-1.44369,3.50175,0.00282808
-1.41023,-1.38598,3.50176,0.00259165
-1.39591,-1.31997,3.50213,0.00256913
-1.37884,-1.24485,3.50237,0.00274588
-1.36031,-1.16653,3.50208,0.00279252
-1.33817,-1.08233,3.50242,0.0028053
-1.31393,-1.0009,3.50281,0.00280743
-1.28809,-0.917914,3.50252,0.00270342
-1.25811,-0.834226,3.50304,0.00237477
-1.22644,-0.756158,3.50351,0.00198111
-1.19342,-0.681442,3.50323,0.00169274
-1.15664,-0.612252,3.50355,0.00148126
-1.11855,-0.546645,3.50322,0.00134297
-1.07893,-0.487908,3.50322,0.00125415
-0.875437,-0.314325,3.50787,0.000814917
-0.836595,-0.303556,3.50885,0.000769303
-0.799049,-0.300263,3.50992,0.000811288
-0.764137,-0.304523,3.51119,0.000755845
-0.729823,-0.314575,3.51175,0.000665087
