-4.85924,2.79783,1.57357,0.528074,0.0669191,-4.6758,3.3295,2.40042,1.97927,0
-5.51461,2.05755,1.72348,1.34589,0.0927249,-4.85924,2.79783,1.57357,0.528074,0.0669191
-6.07257,1.36603,2.18227,1.82792,0.102218,-5.51461,2.05755,1.72348,1.34589,0.0927249
-5.07851,1.38234,1.12859,2.98175,0.0927249,-5.51461,2.05755,1.72348,1.34589,0.0927249
-4.79904,0.432979,0.984983,2.48921,0.0927249,-5.07851,1.38234,1.12859,2.98175,0.0927249
-4.73877,4.3128,2.22968,1.47942,0.186524,-4.6758,3.3295,2.40042,1.97927,0
-5.05287,5.25046,2.08087,-2.36573,0.186524,-4.73877,4.3128,2.22968,1.47942,0.186524
-4.88685,-0.49605,1.34442,1.1482,0.0927249,-4.79904,0.432979,0.984983,2.48921,0.0927249
-4.42354,5.98123,1.81647,0.854507,0.190679,-5.05287,5.25046,2.08087,-2.36573,0.186524
-5.29405,-1.16071,0.717988,-2.23907,0.0927249,-4.88685,-0.49605,1.34442,1.1482,0.0927249
-3.44532,6.09675,1.98893,-1.46732,0.195493,-4.42354,5.98123,1.81647,0.854507,0.190679
-6.0162,5.46416,2.24314,1.61234,0.186524,-5.05287,5.25046,2.08087,-2.36573,0.186524
-5.34163,-2.02359,1.22116,1.25634,0.0927249,-5.29405,-1.16071,0.717988,-2.23907,0.0927249
-2.50634,6.05155,1.64792,1.90932,0.195493,-3.44532,6.09675,1.98893,-1.46732,0.195493
-6.07943,-2.69314,1.13544,0.278545,0.0927249,-5.34163,-2.02359,1.22116,1.25634,0.0927249
