1.40977,9.08046,3.99551,0.623708,0.545622,-0.963078,7.26233,3.99551,-1.17033,0
1.96624,12.0262,3.99551,-0.0484414,0.80278,1.40977,9.08046,3.99551,0.623708,0.545622
2.80644,12.9789,3.99551,3.01159,0.992577,1.96624,12.0262,3.99551,-0.0484414,0.80278
3.5662,14.1531,3.99551,2.92597,1.12637,2.80644,12.9789,3.99551,3.01159,0.992577
6.3276,12.9958,3.99551,0.0809351,1.18957,3.5662,14.1531,3.99551,2.92597,1.12637
7.19649,10.1525,3.99551,0.309541,1.21875,6.3276,12.9958,3.99551,0.0809351,1.18957
-1.49088,4.30918,3.97682,0.587674,0.533585,-0.963078,7.26233,3.99551,-1.17033,0
8.31124,15.2429,3.87012,0.61599,1.21967,6.3276,12.9958,3.99551,0.0809351,1.18957
7.19666,7.15404,4.09113,-0.475532,1.23276,7.19649,10.1525,3.99551,0.309541,1.21875
10.3172,17.4736,3.88141,-1.8054,1.23153,8.31124,15.2429,3.87012,0.61599,1.21967
-1.30757,1.3148,3.98639,3.01653,0.693525,-1.49088,4.30918,3.97682,0.587674,0.533585
1.01945,15.7369,4.06959,-3.02619,1.19044,3.5662,14.1531,3.99551,2.92597,1.12637
-1.59882,-1.67065,3.93932,0.106346,0.819329,-1.30757,1.3148,3.98639,3.01653,0.693525
7.63165,7.60992,3.34923,0.0196001,1.24326,7.19666,7.15404,4.09113,-0.475532,1.23276
-0.930978,-4.59293,4.05884,2.82748,0.875091,-1.59882,-1.67065,3.93932,0.106346,0.819329
