6.3276,12.9958,3.99551,0.0809351,0.551027,3.5662,14.1531,3.99551,2.92597,0
7.19649,10.1525,3.99551,0.309541,0.805871,6.3276,12.9958,3.99551,0.0809351,0.551027
7.19666,7.15404,3.99551,-0.475532,0.927317,7.19649,10.1525,3.99551,0.309541,0.805871
6.25035,4.30778,3.99551,-1.21812,0.985656,7.19666,7.15404,3.99551,-0.475532,0.927317
7.52505,4.73,3.99551,0.175532,1.0269,6.25035,4.30778,3.99551,-1.21812,0.985656
8.44252,1.8808,3.99551,-2.27964,1.04647,7.52505,4.73,3.99551,0.175532,1.0269
7.31603,-0.895931,3.99551,0.183882,1.05467,8.44252,1.8808,3.99551,-2.27964,1.04647
8.36667,-0.868324,3.99551,1.674,1.06166,7.31603,-0.895931,3.99551,0.183882,1.05467
8.1196,3.37896,3.28504,-1.02034,1.05444,7.52505,4.73,3.99551,0.175532,1.0269
6.18028,7.84871,4.68843,1.82816,1.00833,7.19666,7.15404,3.99551,-0.475532,0.927317
0.569867,14.2617,3.89449,-2.97743,0.562305,3.5662,14.1531,3.99551,2.92597,0
3.29163,4.76347,3.79971,2.69832,1.01367,6.25035,4.30778,3.99551,-1.21812,0.985656
-1.53157,12.1305,3.68975,1.84811,0.827919,0.569867,14.2617,3.89449,-2.97743,0.562305
-0.201913,17.1571,4.03763,0.959745,0.722245,0.569867,14.2617,3.89449,-2.97743,0.562305
-3.14995,16.6014,4.053,-0.122311,0.836245,-0.201913,17.1571,4.03763,0.959745,0.722245
