-1.08393,-1.06582,3.70402,2.02645,0.39491,0.336203,1.57227,3.70402,0.39911,0
-2.0854,-3.89098,3.70402,-2.4391,0.653093,-1.08393,-1.06582,3.70402,2.02645,0.39491
-2.00742,-6.8885,3.70402,1.62235,0.777121,-2.0854,-3.89098,3.70402,-2.4391,0.653093
0.0197135,-9.09807,3.70402,-1.097,0.83525,-2.00742,-6.8885,3.70402,1.62235,0.777121
-0.567829,-12.039,3.70402,-1.86989,0.862942,0.0197135,-9.09807,3.70402,-1.097,0.83525
-1.27815,-14.9021,3.70402,-2.63347,0.875537,-0.567829,-12.039,3.70402,-1.86989,0.862942
0.348574,-17.3981,3.70402,2.84642,0.881912,-1.27815,-14.9021,3.70402,-2.63347,0.875537
2.94858,-18.8948,3.70402,-1.9189,0.883458,0.348574,-17.3981,3.70402,2.84642,0.881912
4.89535,-16.6903,3.70402,-2.26886,0.884882,2.94858,-18.8948,3.70402,-1.9189,0.883458
7.37894,-18.3339,3.70402,2.31922,0.885558,4.89535,-16.6903,3.70402,-2.26886,0.884882
-4.27702,-14.9783,3.73527,-2.2604,0.881401,-1.27815,-14.9021,3.70402,-2.63347,0.875537
0.61414,4.55456,3.87334,2.10132,0.55777,0.336203,1.57227,3.70402,0.39911,0
0.300599,7.53807,3.89249,0.540318,0.817672,0.61414,4.55456,3.87334,2.10132,0.55777
-6.12877,-17.3385,3.71409,2.95072,0.884397,-4.27702,-14.9783,3.73527,-2.2604,0.881401
0.0248574,10.5246,3.95936,1.43262,0.940441,0.300599,7.53807,3.89249,0.540318,0.817672
