-1.25439,-1.24404,4.48153,0.00259973
-1.20295,-0.999395,4.48059,0.0387776
-1.1515,-0.754747,4.47964,0.0749554
-1.10006,-0.510099,4.47869,0.111133
-1.04862,-0.265451,4.47774,0.147311
-0.997172,-0.0208027,4.47679,0.183489
-0.945729,0.223845,4.47585,0.219667
-0.894285,0.468493,4.4749,0.255845
-0.842842,0.713141,4.47395,0.292023
-0.791398,0.957789,4.473,0.3282
-0.739954,1.20244,4.47205,0.364378
-0.688511,1.44709,4.4711,0.400556
-0.637067,1.69173,4.47016,0.436734
-0.585624,1.93638,4.46921,0.472912
-0.53418,2.18103,4.46826,0.50909
-0.482737,2.42568,4.46731,0.545268
-0.431293,2.67033,4.46636,0.581445
-0.386167,2.94461,4.99015,0.00020668
-0.197603,3.10875,4.99015,0.100122
-0.00903843,3.2729,4.99015,0.200038
0.179526,3.43704,4.99015,0.299954
0.36809,3.60119,4.99015,0.399869
0.556654,3.76533,4.99015,0.499785
0.745218,3.92948,4.99015,0.5997
0.933782,4.09362,4.99015,0.699616
1.12235,4.25777,4.99015,0.799532
1.31091,4.42191,4.99015,0.899447
1.49947,4.58606,4.99015,0.999363
1.68804,4.7502,4.99015,1.09928
1.8766,4.91435,4.99015,1.19919
2.06517,5.07849,4.99015,1.29911
2.25373,5.24264,4.99015,1.39903
2.44229,5.40678,4.99015,1.49894
2.46452,5.42613,4.99015,1.51072
2.71419,5.43901,4.99015,1.49635
2.96386,5.45189,4.99015,1.48199
3.21353,5.46477,4.99015,1.46762
3.4632,5.47765,4.99015,1.45326
3.71286,5.49053,4.99015,1.43889
3.96253,5.50341,4.99015,1.42453
4.2122,5.51629,4.99015,1.41016
4.46187,5.52917,4.99015,1.3958
4.71154,5.54205,4.99015,1.38143
4.9612,5.55493,4.99015,1.36707
5.21087,5.56781,4.99015,1.3527
5.46054,5.58069,4.99015,1.33834
5.71021,5.59357,4.99015,1.32397
5.95988,5.60645,4.99015,1.30961
6.20954,5.61933,4.99015,1.29524
6.44498,5.63148,4.99015,1.2817
6.37006,5.75252,4.99015,0.824627
6.29514,5.87355,4.99015,0.367557
6.22022,5.99459,4.99015,-0.0895142
