-0.134135,0.0127072,2.99812,-0.0031505
-0.135891,0.0246651,3.0074,-0.00307303
-0.13569,0.0306103,3.01216,-0.00304038
-0.135923,0.0361668,3.01665,-0.00302849
-0.135822,0.0410457,3.0215,-0.00303766
-0.133171,0.050801,3.03064,-0.00305769
-0.131344,0.0554492,3.03432,-0.00320314
-0.128297,0.0591496,3.03955,-0.00331813
-0.125253,0.0614184,3.04369,-0.00333912
-0.118066,0.0648897,3.05013,-0.00300802
-0.113397,0.0661687,3.0534,-0.00290813
-0.108836,0.0672797,3.05661,-0.00297809
-0.104266,0.0673877,3.05977,-0.00289458
-0.0944547,0.0644242,3.06613,-0.00278258
-0.0901041,0.0621952,3.06904,-0.00274693
-0.0869706,0.0592793,3.07245,-0.00281434
-0.0837853,0.0557212,3.07508,-0.00296953
-0.0783652,0.0466092,3.0804,-0.00297775
-0.0764031,0.0410061,3.08374,-0.00289955
-0.0755875,0.0343704,3.08684,-0.00289073
-0.0755945,0.0276967,3.08979,-0.00277289
-0.0755537,0.0138561,3.09203,-0.0785656
-0.0752291,0.00731165,3.09229,-0.187894
-0.0751187,0.00109813,3.09292,-0.325361
-0.0753062,-0.00353175,3.09329,-0.48084
-0.0775562,-0.0111575,3.09481,-0.819735
-0.0788845,-0.0142521,3.09616,-0.998491
-0.0803962,-0.01653,3.09763,-1.17554
-0.0823413,-0.01797,3.09916,-1.35054
-0.0869749,-0.0156555,3.10305,-1.66175
-0.089508,-0.0141195,3.10662,-1.81877
-0.0923002,-0.0120246,3.10949,-1.98044
-0.0961757,-0.0079191,3.11234,-2.14482
-0.104367,0.00824257,3.11858,-2.47886
-0.10828,0.0193415,3.12136,-2.64316
-0.112175,0.0330258,3.1248,-2.80927
-0.115526,0.0469108,3.12767,-2.97124
-0.125044,0.0783838,3.13752,3.0289
-0.13153,0.0962095,3.14428,2.88634
-0.139357,0.116428,3.15079,2.73243
-0.147599,0.134727,3.15661,2.57468
-0.162811,0.163322,3.16572,2.25693
-0.169864,0.173894,3.17013,2.09842
-0.176895,0.181927,3.17421,1.93544
-0.181289,0.184896,3.17713,1.77681
-1.13275,-0.386796,3.50639,-0.000801096
-1.08193,-0.337851,3.50703,-0.000914487
-1.02891,-0.296526,3.50864,-0.00100553
-0.975737,-0.267674,3.50905,-0.00111131
-0.919687,-0.245719,3.51048,-0.00114685
-0.863936,-0.234475,3.51063,-0.00127079
-0.808199,-0.230084,3.51255,-0.00127307
-0.753544,-0.233311,3.51421,-0.00123789
-0.701095,-0.245279,3.51372,-0.0010905
-0.649166,-0.263455,3.51551,-0.00108373
-0.601948,-0.288435,3.5167,0.000609827
-0.557256,-0.318899,3.53492,0.048672
-0.518197,-0.349001,3.55618,0.146454
-0.481436,-0.376891,3.57578,0.274829
-0.454416,-0.402072,3.59074,0.423489
-0.431501,-0.428199,3.60571,0.582543
-0.4177,-0.452509,3.61767,0.75126
-0.413081,-0.474375,3.62685,0.921832
-0.41623,-0.492405,3.63338,1.09635
-0.426746,-0.508318,3.6393,1.27371
-0.44433,-0.52224,3.64454,1.4457
-0.468492,-0.53062,3.64758,1.61751
-0.498631,-0.536954,3.65188,1.76303
-0.533715,-0.540409,3.66927,1.85582
-0.580522,-0.562325,3.69336,1.89066
-0.639259,-0.596337,3.71772,1.87982
-0.705843,-0.633398,3.74102,1.84121
-0.777445,-0.674254,3.76703,1.79416
-0.855184,-0.719109,3.79271,1.75154
-0.934775,-0.766148,3.81926,1.72388
-1.01599,-0.814473,3.84276,1.68884
-1.09292,-0.861238,3.86479,1.59844
-1.16816,-0.907836,3.8833,1.47215
-1.25199,-0.958136,3.90418,1.32025
-1.33829,-1.00696,3.92503,1.15356
-1.42506,-1.05433,3.94351,0.976024
-1.51285,-1.10095,3.96427,0.798365
-1.60213,-1.14715,3.98475,0.614248
-1.68755,-1.19021,3.99694,0.434067
-1.76385,-1.22594,4.01967,0.253103
-1.82513,-1.25051,4.04508,0.0842113
-1.87454,-1.26735,4.06928,0.00767414
-1.9192,-1.27908,4.09451,0.0291055
-1.95517,-1.28391,4.11552,0.113577
-1.97935,-1.28237,4.13098,0.242663
