-2.00728,-5.13524,3.25049,-3.0315,0.544166,0.508783,-3.58268,3.25049,0.988068,0
-3.2368,-7.8516,3.25049,-0.946077,0.798356,-2.00728,-5.13524,3.25049,-3.0315,0.544166
-3.94784,-10.7286,3.25049,-1.33936,0.909658,-3.2368,-7.8516,3.25049,-0.946077,0.798356
2.50746,-1.3457,3.28514,1.34585,0.405102,0.508783,-3.58268,3.25049,0.988068,0
1.86827,1.58282,3.40845,0.791527,0.607168,2.50746,-1.3457,3.28514,1.34585,0.405102
-2.26667,-13.211,3.35722,0.375378,0.967012,-3.94784,-10.7286,3.25049,-1.33936,0.909658
-0.302731,-15.4753,3.48281,-0.250257,0.994406,-2.26667,-13.211,3.35722,0.375378,0.967012
2.09818,4.57199,3.51801,2.2848,0.729937,1.86827,1.58282,3.40845,0.791527,0.607168
-1.05493,0.918736,3.29066,1.25527,0.716446,1.86827,1.58282,3.40845,0.791527,0.607168
2.68244,-15.3884,3.76776,-2.02129,1.00735,-0.302731,-15.4753,3.48281,-0.250257,0.994406
0.0829727,-11.3541,3.53345,0.0598778,0.994406,-2.26667,-13.211,3.35722,0.375378,0.967012
0.800087,3.69713,4.6828,1.01623,0.799723,2.09818,4.57199,3.51801,2.2848,0.729937
3.51091,7.21578,3.63866,-0.700252,0.787292,2.09818,4.57199,3.51801,2.2848,0.729937
-4.83835,-4.71316,4.14874,-2.02527,0.79907,-2.00728,-5.13524,3.25049,-3.0315,0.544166
0.4541,-18.3762,3.37236,-1.02871,1.00208,-0.302731,-15.4753,3.48281,-0.250257,0.994406
