-2.17799,-11.7616,3.76978,2.6307,0.536693,-2.47282,-8.7768,3.76978,1.71333,0
-0.802262,-14.4272,3.76978,0.550847,0.80023,-2.17799,-11.7616,3.76978,2.6307,0.536693
0.548757,-14.5047,3.76978,2.80991,0.98456,-0.802262,-14.4272,3.76978,0.550847,0.80023
3.48792,-13.9241,3.76978,-0.738562,1.07292,0.548757,-14.5047,3.76978,2.80991,0.98456
4.24034,-16.7854,3.76978,2.59101,1.11533,3.48792,-13.9241,3.76978,-0.738562,1.07292
6.34497,-17.032,3.76978,3.10042,1.13982,4.24034,-16.7854,3.76978,2.59101,1.11533
-1.28829,-6.02112,3.71374,-2.59612,0.55777,-2.47282,-8.7768,3.76978,1.71333,0
-1.24001,-3.0217,3.67959,3.11469,0.767691,-1.28829,-6.02112,3.71374,-2.59612,0.55777
7.23936,-14.5698,3.37386,-0.0315585,1.15182,6.34497,-17.032,3.76978,3.10042,1.13982
0.373595,-0.493041,3.63329,-2.41983,0.889111,-1.24001,-3.0217,3.67959,3.11469,0.767691
10.1717,-15.1816,3.53892,-2.63056,1.15779,7.23936,-14.5698,3.37386,-0.0315585,1.15182
0.922175,2.45557,3.70226,-3.09124,0.947581,0.373595,-0.493041,3.63329,-2.41983,0.889111
-2.26234,-17.0479,3.78857,3.13013,0.91898,-0.802262,-14.4272,3.76978,0.550847,0.80023
-0.0633857,5.28739,3.79943,0.182825,0.9752,0.922175,2.45557,3.70226,-3.09124,0.947581
8.01307,-19.5237,3.67511,0.188855,1.14842,6.34497,-17.032,3.76978,3.10042,1.13982
