1.22419,13.9389,3.95148,0.0894696,0.563817,-0.285316,16.5294,3.95148,-1.07004,0
0.482911,11.0329,3.95148,0.957703,0.823058,1.22419,13.9389,3.95148,0.0894696,0.563817
0.700264,8.04232,3.95148,-2.91855,0.947202,0.482911,11.0329,3.95148,0.957703,0.823058
-1.2274,5.7464,3.95148,1.74281,0.99437,0.700264,8.04232,3.95148,-2.91855,0.947202
-0.445405,2.85038,3.95148,2.72589,1.01936,-1.2274,5.7464,3.95148,1.74281,0.99437
-0.464748,-0.14778,3.95148,-1.2723,1.0322,-0.445405,2.85038,3.95148,2.72589,1.01936
1.12353,-2.68904,3.95148,-0.372512,1.03806,-0.464748,-0.14778,3.95148,-1.2723,1.0322
-0.0824011,-5.43475,4.03375,-0.786676,1.04091,1.12353,-2.68904,3.95148,-0.372512,1.03806
-0.986679,-8.28301,3.76974,2.21381,1.04227,-0.0824011,-5.43475,4.03375,-0.786676,1.04091
0.959729,-10.5659,3.76503,2.35262,1.04292,-0.986679,-8.28301,3.76974,2.21381,1.04227
-2.33287,12.0635,4.04728,-1.40206,0.940117,0.482911,11.0329,3.95148,0.957703,0.823058
3.47914,-12.1883,3.90786,1.94625,1.04315,0.959729,-10.5659,3.76503,2.35262,1.04292
-1.8798,8.80659,3.66627,-2.35804,0.970698,0.700264,8.04232,3.95148,-2.91855,0.947202
2.52968,3.0703,4.26851,2.30903,1.03216,-0.445405,2.85038,3.95148,2.72589,1.01936
5.43023,3.82805,4.1561,-0.10414,1.03836,2.52968,3.0703,4.26851,2.30903,1.03216
