0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
0,0,0,nan
-7.25565e-11,3.51364e-15,0.242164,0
-3.14241e-11,3.06408e-15,0.898478,0
3.73371e-11,8.7434e-16,2.84478,0
7.5118e-11,-3.28786e-16,2.71838,0
1.66737e-10,-3.24637e-15,5.75978,0
2.25587e-10,-5.12023e-15,5.8513,0
3.3575e-10,-8.62734e-15,9.15811,0
3.948e-10,-1.05072e-14,10.3558,0
5.1479e-10,-1.43282e-14,12.7152,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
5.39827e-10,-1.51255e-14,12.6854,0
