-3.36107,8.31649,3.7968,-3.01841,35.972,-6.08952,5.40877,3.7968,1.32641,0
-3.10097,10.0469,3.7968,0.263112,161.838,-3.36107,8.31649,3.7968,-3.01841,35.972
-7.29196,1.615,4.19866,0.184295,76.0638,-6.08952,5.40877,3.7968,1.32641,0
-6.19271,-2.22612,4.00526,-1.53067,191.21,-7.29196,1.615,4.19866,0.184295,76.0638
-2.46543,-3.65809,4.24364,0.724759,242.239,-6.19271,-2.22612,4.00526,-1.53067,191.21
-8.25772,0.244706,3.80444,-1.35861,125.081,-7.29196,1.615,4.19866,0.184295,76.0638
0.175499,6.46373,4.04171,0.733634,84.8897,-3.36107,8.31649,3.7968,-3.01841,35.972
2.77654,3.48319,3.61957,0.376913,143.255,0.175499,6.46373,4.04171,0.733634,84.8897
-6.52473,-0.795793,4.53723,2.70792,240.416,-6.19271,-2.22612,4.00526,-1.53067,191.21
-8.63398,1.35076,3.72118,-2.41758,144.794,-8.25772,0.244706,3.80444,-1.35861,125.081
-3.7466,7.36499,3.71352,-2.33288,108.761,-3.36107,8.31649,3.7968,-3.01841,35.972
-5.58732,6.18636,3.91554,0.188555,86.6119,-6.08952,5.40877,3.7968,1.32641,0
-5.75726,-1.51055,4.69388,0.653847,304.7,-6.52473,-0.795793,4.53723,2.70792,240.416
1.5335,5.61795,3.52247,-2.26873,179.002,0.175499,6.46373,4.04171,0.733634,84.8897
0.752217,-4.02006,3.98828,2.84741,319.882,-2.46543,-3.65809,4.24364,0.724759,242.239
