-4.32314,-8.59713,3.98556,1.11946,0.683231,-3.28132,-5.78691,3.98556,1.53011,0
-2.56418,-11.0263,3.98556,0.373124,1.03455,-4.32314,-8.59713,3.98556,1.11946,0.683231
-4.68701,-13.1452,3.98556,-2.26499,2.58535,-2.56418,-11.0263,3.98556,0.373124,1.03455
-0.488783,-4.70333,4.15162,2.9485,0.550213,-3.28132,-5.78691,3.98556,1.53011,0
-0.207796,-1.71739,4.07916,-3.10226,0.80583,-0.488783,-4.70333,4.15162,2.9485,0.550213
-4.9233,-3.75069,3.74639,-0.882718,0.633906,-3.28132,-5.78691,3.98556,1.53011,0
0.595715,1.17157,3.98816,-1.99375,0.927925,-0.207796,-1.71739,4.07916,-3.10226,0.80583
-6.34777,-8.03077,3.95142,-1.07115,1.01029,-4.32314,-8.59713,3.98556,1.11946,0.683231
-9.07493,-6.79399,3.76988,0.586621,1.33826,-6.34777,-8.03077,3.95142,-1.07115,1.01029
-0.0949193,4.09075,4.02554,1.07948,0.985598,0.595715,1.17157,3.98816,-1.99375,0.927925
-2.44404,5.9105,4.43799,-1.4857,1.00659,-0.0949193,4.09075,4.02554,1.07948,0.985598
0.265815,-10.0325,3.92748,-1.07669,1.28078,-2.56418,-11.0263,3.98556,0.373124,1.03455
-6.91825,-1.51147,3.66847,2.70731,0.9208,-4.9233,-3.75069,3.74639,-0.882718,0.633906
0.889368,1.83794,3.41399,-2.7921,1.02556,0.595715,1.17157,3.98816,-1.99375,0.927925
-6.12781,1.3412,4.15576,-2.89106,1.23146,-6.91825,-1.51147,3.66847,2.70731,0.9208
