-1.05083,10.2436,4.20479,1.34311,37.7559,-1.10646,6.24587,4.20479,2.41406,0
1.56413,13.2109,4.20479,-3.13365,79.3082,-1.05083,10.2436,4.20479,1.34311,37.7559
5.47788,13.1255,4.20479,-2.52041,117.844,1.56413,13.2109,4.20479,-3.13365,79.3082
6.20525,12.3592,4.20479,2.39499,156.088,5.47788,13.1255,4.20479,-2.52041,117.844
6.54591,9.85315,4.20479,0.699753,187.603,6.20525,12.3592,4.20479,2.39499,156.088
-1.43633,6.03895,4.53909,0.713136,42.5968,-1.10646,6.24587,4.20479,2.41406,0
-1.00062,2.06299,4.49487,2.12115,73.0012,-1.43633,6.03895,4.53909,0.713136,42.5968
6.09302,17.0542,4.63723,-0.513769,189.601,5.47788,13.1255,4.20479,-2.52041,117.844
-1.80237,4.8138,4.29863,1.30602,77.1011,-1.43633,6.03895,4.53909,0.713136,42.5968
1.15467,1.05623,3.9347,1.77379,110.014,-1.00062,2.06299,4.49487,2.12115,73.0012
-1.72569,15.4859,4.16692,2.87099,115.483,1.56413,13.2109,4.20479,-3.13365,79.3082
5.60005,8.64708,4.68037,-2.17546,222.823,6.54591,9.85315,4.20479,0.699753,187.603
-1.45987,0.955961,3.56485,-0.812709,113.01,-1.00062,2.06299,4.49487,2.12115,73.0012
-5.61844,16.3753,4.40259,-0.56592,216.369,-1.72569,15.4859,4.16692,2.87099,115.483
-0.420444,6.90871,3.92907,1.48109,41.3791,-1.10646,6.24587,4.20479,2.41406,0
